Item Title;Publication Title;Book Series Title;Journal Volume;Journal Issue;Item DOI;Authors;Publication Year;URL;Content Type
"Emotional Investment in Naturalistic Data Collection";"Affective Computing and Intelligent Interaction";"";"";"";"10.1007/978-3-642-24600-5_50";"Ian DaviesPeter Robinson";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-24600-5_50";"Chapter"
"Emotions Detection from Math Exercises by Combining Several Data Sources";"Artificial Intelligence in Education";"";"";"";"10.1007/978-3-642-39112-5_102";"Olga C. SantosSergio Salmeron-MajadasJesus G. Boticario";"2013";"http://link.springer.com/chapter/10.1007/978-3-642-39112-5_102";"Chapter"
"Emotracking Digital Art";"Human-Computer Interaction. Advanced Interaction Modalities and Techniques";"";"";"";"10.1007/978-3-319-07230-2_70";"Isabelle HupontEva CerezoSandra BaldassarriRafael Del-Hoyo";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-07230-2_70";"Chapter"
"Empirical Evidence for Context-aware Interfaces to Pedestrian Navigation Systems";"KI - Künstliche Intelligenz";"";"28";"4";"10.1007/s13218-014-0333-0";"Bernd LudwigManuel MüllerChristina Ohm";"2014";"http://link.springer.com/article/10.1007/s13218-014-0333-0";"Article"
"End-User Evaluations";"Web Accessibility";"";"";"";"10.1007/978-1-4471-7440-0_11";"Sukru EraslanChris Bailey";"2019";"http://link.springer.com/chapter/10.1007/978-1-4471-7440-0_11";"Chapter"
"English “Oblique” Listening System – Rapid Listening System for the Blind and Visually Impaired, and Its Evaluation";"Computers Helping People with Special Needs";"";"";"";"10.1007/11788713_9";"Shinichi ToriharaMiyoko NakamuraNami UedaTakuya WadaShun Ishizaki";"2006";"http://link.springer.com/chapter/10.1007/11788713_9";"Chapter"
"Enhanced Tacit Secrets: System-assigned passwords you can’t write down, but don’t need to";"International Journal of Information Security";"";"18";"2";"10.1007/s10207-018-0408-2";"Zeinab JoudakiJulie ThorpeMiguel Vargas Martin";"2019";"http://link.springer.com/article/10.1007/s10207-018-0408-2";"Article"
"Enhancement of Web Application Design of the Open Platform for Clinical Nutrition";"Human Factors in Computing and Informatics";"";"";"";"10.1007/978-3-642-39062-3_57";"Peter NovakFranc NovakBarbara Koroušić Seljak";"2013";"http://link.springer.com/chapter/10.1007/978-3-642-39062-3_57";"Chapter"
"Enhancements to Online Help: Adaptivity and Embodied Conversational Agents";"Universal Access in Human-Computer Interaction. Intelligent and Ubiquitous Interaction Environments";"";"";"";"10.1007/978-3-642-02710-9_83";"Jérôme SimoninNoëlle Carbonell";"2009";"http://link.springer.com/chapter/10.1007/978-3-642-02710-9_83";"Chapter"
"Enhancing Aviation Simulator de-Briefs Through the Integration of Student Eye Tracking: The Instructor’s Perspective";"Engineering Psychology and Cognitive Ergonomics";"";"";"";"10.1007/978-3-030-22507-0_21";"Julius JakubowskiWen-Chin Li";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-22507-0_21";"Chapter"
"Enhancing Team Performance Using Neurophysiologic Synchronies in a Virtual Training Environment";"Foundations of Augmented Cognition. Directing the Future of Adaptive Systems";"";"";"";"10.1007/978-3-642-21852-1_18";"Marianne ClarkKimberly CellucciChris BerkaDaniel J. LevendowskiJonny TrejoAmy KruseRon Stevens";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-21852-1_18";"Chapter"
"Enhancing click models with mouse movement information";"Information Retrieval Journal";"";"20";"1";"10.1007/s10791-016-9292-4";"Zeyang LiuJiaxin MaoChao WangQingyao AiYiqun LiuJian-Yun Nie";"2017";"http://link.springer.com/article/10.1007/s10791-016-9292-4";"Article"
"Epilogue";"Cognitively Inspired Natural Language Processing";"";"";"";"10.1007/978-981-13-1516-9_8";"Abhijit MishraPushpak Bhattacharyya";"2018";"http://link.springer.com/chapter/10.1007/978-981-13-1516-9_8";"Chapter"
"Establishing aesthetics based on human graph reading behavior: two eye tracking studies";"Personal and Ubiquitous Computing";"";"17";"1";"10.1007/s00779-011-0473-2";"Weidong Huang";"2013";"http://link.springer.com/article/10.1007/s00779-011-0473-2";"Article"
"Establishing and Operating a NeuroIS Lab";"Fundamentals of NeuroIS";"";"";"";"10.1007/978-3-662-45091-8_5";"René RiedlPierre-Majorique Léger";"2016";"http://link.springer.com/chapter/10.1007/978-3-662-45091-8_5";"Chapter"
"Estimating Annotation Complexities of Text Using Gaze and Textual Information";"Cognitively Inspired Natural Language Processing";"";"";"";"10.1007/978-981-13-1516-9_3";"Abhijit MishraPushpak Bhattacharyya";"2018";"http://link.springer.com/chapter/10.1007/978-981-13-1516-9_3";"Chapter"
"Estimating Credibility of User Clicks with Mouse Movement and Eye-Tracking Information";"Natural Language Processing and Chinese Computing";"";"";"";"10.1007/978-3-662-45924-9_24";"Jiaxin MaoYiqun LiuMin ZhangShaoping Ma";"2014";"http://link.springer.com/chapter/10.1007/978-3-662-45924-9_24";"Chapter"
"Estimating Effort for Trend Messages in Grouped Bar Charts";"Diagrammatic Representation and Inference";"";"";"";"10.1007/978-3-540-87730-1_34";"Richard BurnsStephanie ElzerSandra Carberry";"2008";"http://link.springer.com/chapter/10.1007/978-3-540-87730-1_34";"Chapter"
"Estimation of User Interest from Face Approaches Captured by Webcam";"Virtual and Mixed Reality";"";"";"";"10.1007/978-3-642-02771-0_6";"Kumiko FujisawaKenro Aihara";"2009";"http://link.springer.com/chapter/10.1007/978-3-642-02771-0_6";"Chapter"
"Estimation of Visual Gaze";"Multi-Modal User Interactions in Controlled Environments";"";"";"";"10.1007/978-1-4419-0316-7_4";"Prof. Chaabane DjerabaAdel LablackYassine Benabbas";"2010";"http://link.springer.com/chapter/10.1007/978-1-4419-0316-7_4";"Chapter"
"Evaluating Mixed Reality Notifications to Support Excavator Operator Awareness";"Human-Computer Interaction – INTERACT 2019";"";"";"";"10.1007/978-3-030-29381-9_44";"Markus WallmyrTaufik Akbar SitompulTobias HolsteinRikard Lindell";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-29381-9_44";"Chapter"
"Evaluating Quality of Dispersion Based Fixation Detection Algorithm";"Information Sciences and Systems 2014";"";"";"";"10.1007/978-3-319-09465-6_11";"Katarzyna HareżlakPaweł Kasprowski";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-09465-6_11";"Chapter"
"Evaluating and Validating Non-photorealistic and Illustrative Rendering";"Image and Video-Based Artistic Stylisation";"";"";"";"10.1007/978-1-4471-4519-6_15";"Tobias Isenberg";"2013";"http://link.springer.com/chapter/10.1007/978-1-4471-4519-6_15";"Chapter"
"Evaluating interface layout for visually impaired and mobility-impaired users through simulation";"Universal Access in the Information Society";"";"12";"1";"10.1007/s10209-011-0265-5";"Pradipta BiswasPeter Robinson";"2013";"http://link.springer.com/article/10.1007/s10209-011-0265-5";"Article"
"Evaluating the Effectiveness and Efficiency of Visual Variables for Geographic Information Visualization";"Spatial Information Theory";"";"";"";"10.1007/978-3-642-03832-7_12";"Simone GarlandiniSara Irina Fabrikant";"2009";"http://link.springer.com/chapter/10.1007/978-3-642-03832-7_12";"Chapter"
"Evaluating the Interpretation of Natural Language Trace Queries";"Requirements Engineering: Foundation for Software Quality";"";"";"";"10.1007/978-3-319-30282-9_6";"Sugandha LoharJane Cleland-HuangAlexander Rasin";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-30282-9_6";"Chapter"
"Evaluating the Understandability of Hybrid Process Model Representations Using Eye Tracking: First Insights";"Business Process Management Workshops";"";"";"";"10.1007/978-3-030-11641-5_37";"Amine Abbad AndaloussiTijs SlaatsAndrea BurattinThomas T. HildebrandtBarbara Weber";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-11641-5_37";"Chapter"
"Evaluating the impact of design pattern and anti-pattern dependencies on changes and faults";"Empirical Software Engineering";"";"21";"3";"10.1007/s10664-015-9361-0";"Fehmi JaafarYann-Gaël GuéhéneucSylvie HamelFoutse KhomhMohammad Zulkernine";"2016";"http://link.springer.com/article/10.1007/s10664-015-9361-0";"Article"
"Evaluating visual attention for multi-screen television: measures, toolkit, and experimental findings";"Personal and Ubiquitous Computing";"";"19";"5 - 6";"10.1007/s00779-015-0862-z";"Radu-Daniel VatavuMatei Mancas";"2015";"http://link.springer.com/article/10.1007/s00779-015-0862-z";"Article"
"Evaluation Criteria for Human-Automation Performance Metrics";"Performance Evaluation and Benchmarking of Intelligent Systems";"";"";"";"10.1007/978-1-4419-0492-8_2";"Birsen DonmezPatricia E. PinaM.L. Cummings";"2009";"http://link.springer.com/chapter/10.1007/978-1-4419-0492-8_2";"Chapter"
"Evaluation of Commercial OCR: A New Goal Directed Methodology for Video Documents";"Pattern Recognition and Data Mining";"";"";"";"10.1007/11551188_74";"Rémi LandaisLaurent VinetJean-Michel Jolion";"2005";"http://link.springer.com/chapter/10.1007/11551188_74";"Chapter"
"Evaluation of Diagnostic Rules for Real-Time Assessment of Mental Workload Within a Dynamic Adaptation Framework";"Adaptive Instructional Systems";"";"";"";"10.1007/978-3-030-22341-0_31";"Anna BruderJessica Schwarz";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-22341-0_31";"Chapter"
"Evaluation of Human-System Interfaces with Different Information Organization Using an Eye Tracker";"Cross-Cultural Design. Methods, Practice, and Case Studies";"";"";"";"10.1007/978-3-642-39143-9_32";"Kejin ChenZhizhong Li";"2013";"http://link.springer.com/chapter/10.1007/978-3-642-39143-9_32";"Chapter"
"Evaluation of Salient Point Techniques";"Image and Video Retrieval";"";"";"";"10.1007/3-540-45479-9_39";"N. SebeQ. TianE. LoupiasM. LewT. Huang";"2002";"http://link.springer.com/chapter/10.1007/3-540-45479-9_39";"Chapter"
"Evaluation of Signal Processing Methods for Attention Assessment in Visual Content Interaction";"New Trends in Image Analysis and Processing -- ICIAP 2015 Workshops";"";"";"";"10.1007/978-3-319-23222-5_70";"Georgia ElafoudiVladimir StankovicLina StankovicDeepti PappusettiHari Kalva";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-23222-5_70";"Chapter"
"Evaluation of a gamified e-learning platform to improve traffic safety among elementary school pupils in Belgium";"Personal and Ubiquitous Computing";"";"";"";"10.1007/s00779-019-01221-4";"Malik Sarmad RiazAriane CuenenDavy JanssensKris BrijsGeert Wets";"2019";"http://link.springer.com/article/10.1007/s00779-019-01221-4";"Article"
"Evaluation of the Use of Eye and Head Movements for Mouse-like Functions by Using IOM Device";"Universal Access in Human-Computer Interaction. Interaction Techniques and Environments";"";"";"";"10.1007/978-3-319-40244-4_9";"Andréia Sias RodriguesVinicius da CostaMárcio Bender MachadoAngélica Lacerda RochaJoana Marini de OliveiraMarcelo Bender MachadoRafael Cunha CardosoCleber QuadrosTatiana Aires Tavares";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-40244-4_9";"Chapter"
"Evolutionary Search for the Artistic Rendering of Photographs";"The Art of Artificial Evolution";"";"";"";"10.1007/978-3-540-72877-1_2";"John P. Collomosse";"2008";"http://link.springer.com/chapter/10.1007/978-3-540-72877-1_2";"Chapter"
"ExCuSe: Robust Pupil Detection in Real-World Scenarios";"Computer Analysis of Images and Patterns";"";"";"";"10.1007/978-3-319-23192-1_4";"Wolfgang FuhlThomas KüblerKatrin SippelWolfgang RosenstielEnkelejda Kasneci";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-23192-1_4";"Chapter"
"Examining Gaze Behaviors and Metacognitive Judgments of Informational Text Within Game-Based Learning Environments";"Artificial Intelligence in Education";"";"";"";"10.1007/978-3-030-23204-7_11";"Daryn A. DeverRoger Azevedo";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-23204-7_11";"Chapter"
"Examining User Privacy Practices While Shopping Online: What Are Users Looking for?";"Human Interface and the Management of Information. Interacting in Information Environments";"";"";"";"10.1007/978-3-540-73354-6_87";"Kim-Phuong L. VuFredrick P. GarciaDeborah NelsonJohn SulaitisBeth CreekmurVanessa ChambersRobert W. Proctor";"2007";"http://link.springer.com/chapter/10.1007/978-3-540-73354-6_87";"Chapter"
"Examining an Online Collaboration Learning Environment with the Dual Eye-Tracking Paradigm: The Case of Virtual Math Teams";"Learning and Collaboration Technologies. Designing and Developing Novel Learning Experiences";"";"";"";"10.1007/978-3-319-07482-5_44";"Selin Deniz UzunosmanoğluMurat Perit Çakir";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-07482-5_44";"Chapter"
"Examining the Validity of the Banner Recommendation System";"Human Aspects of IT for the Aged Population. Design for Aging";"";"";"";"10.1007/978-3-319-20892-3_31";"Rong-Fuh DayChien-Ying Chou";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-20892-3_31";"Chapter"
"Exogenous and Endogenous Based Spatial Attention Analysis for Human Implicit Intention Understanding";"Neural Information Processing";"";"";"";"10.1007/978-3-642-42054-2_18";"Young-Min JangRammohan MallipeddiMinho Lee";"2013";"http://link.springer.com/chapter/10.1007/978-3-642-42054-2_18";"Chapter"
"Experiencing Early User Interfaces";"Design, User Experience, and Usability: Users and Interactions";"";"";"";"10.1007/978-3-319-20898-5_18";"Martha E. Crosby";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-20898-5_18";"Chapter"
"Experimental Research in HCI";"Ways of Knowing in HCI";"";"";"";"10.1007/978-1-4939-0378-8_9";"Darren GergleDesney S. Tan";"2014";"http://link.springer.com/chapter/10.1007/978-1-4939-0378-8_9";"Chapter"
"Experimental Web Service and Eye-Tracking Setup for Unilateral Spatial Neglect Assessment";"Digital Human Modeling and Applications in Health, Safety, Ergonomics and Risk Management. Healthcare Applications";"";"";"";"10.1007/978-3-030-22219-2_11";"Timothé RossaPierre PompidorNancy RodriguezArnaud SallaberryPascal PonceletMarika UrbanskiClémence BourlonAntoine SeillesGuillaume Tallon";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-22219-2_11";"Chapter"
"Explaining and Predicting Sequential Error in HCI with Cognitive User Models";"Predicting User Performance and Errors";"";"";"";"10.1007/978-3-319-60369-8_6";"Marc Halbrügge";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-60369-8_6";"Chapter"
"Exploitation of Gaze Data for Photo Region Labeling in an Immersive Environment";"MultiMedia Modeling";"";"";"";"10.1007/978-3-319-04114-8_36";"Tina WalberAnsgar ScherpSteffen Staab";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-04114-8_36";"Chapter"
"Exploiting Eye Tracking for Smartphone Authentication";"Applied Cryptography and Network Security";"";"";"";"10.1007/978-3-319-28166-7_22";"Dachuan LiuBo DongXing GaoHaining Wang";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-28166-7_22";"Chapter"
"Exploiting Interaction Features in User Intent Understanding";"Web Technologies and Applications";"";"";"";"10.1007/978-3-642-37401-2_50";"Vincenzo DeufemiaMassimiliano GiordanoGiuseppe PoleseLuigi Marco Simonetti";"2013";"http://link.springer.com/chapter/10.1007/978-3-642-37401-2_50";"Chapter"
"Exploratory Analysis of Visual Search Data";"Foundations of Augmented Cognition";"";"";"";"10.1007/978-3-319-20816-9_52";"David J. StracuzziAnn SpeedAustin SilvaMichael HaassDerek Trumbo";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-20816-9_52";"Chapter"
"Exploring Cultural Variation in Eye Movements on a Web Page between Americans and Koreans";"Design, User Experience, and Usability. Theory, Methods, Tools and Practice";"";"";"";"10.1007/978-3-642-21708-1_9";"Changwoo Yang";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-21708-1_9";"Chapter"
"Exploring Errors in Reading a Visualization via Eye Tracking Models Using Stochastic Geometry";"HCI in Business, Government and Organizations. Information Systems and Analytics";"";"";"";"10.1007/978-3-030-22338-0_5";"Michael G. HilgersAaron Burke";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-22338-0_5";"Chapter"
"Exploring Eye Tracking to Increase Bandwidth in User Modeling";"User Modeling 2005";"";"";"";"10.1007/11527886_47";"Cristina ConatiChristina MertenKasia MuldnerDavid Ternes";"2005";"http://link.springer.com/chapter/10.1007/11527886_47";"Chapter"
"Exploring Gaze Data for Determining User Learning with an Interactive Simulation";"User Modeling, Adaptation, and Personalization";"";"";"";"10.1007/978-3-642-31454-4_11";"Samad KardanCristina Conati";"2012";"http://link.springer.com/chapter/10.1007/978-3-642-31454-4_11";"Chapter"
"Exploring Human Brands in Online Shopping: An Eye-Tracking Approach";"Intelligent Information and Database Systems";"";"";"";"10.1007/978-3-642-28493-9_2";"Seong Wook ChaeYoung Wook SeoKun Chang Lee";"2012";"http://link.springer.com/chapter/10.1007/978-3-642-28493-9_2";"Chapter"
