Item Title;Publication Title;Book Series Title;Journal Volume;Journal Issue;Item DOI;Authors;Publication Year;URL;Content Type
"VIP: A Unifying Framework for Computational Eye-Gaze Research";"Human Behavior Understanding";"";"";"";"10.1007/978-3-319-02714-2_18";"Keng-Teck MaTerence SimMohan Kankanhalli";"2013";"http://link.springer.com/chapter/10.1007/978-3-319-02714-2_18";"Chapter"
"Identification of Errors in Mathematical Symbolism and Notation: Implications for Software Design";"Mathematical Software – ICMS 2018";"";"";"";"10.1007/978-3-319-96418-8_35";"Seyeon KimMarco PollanenMichael G. ReynoldsWesley S. Burr";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-96418-8_35";"Chapter"
"A Method of the Extraction of Texture Feature";"Advances in Computation and Intelligence";"";"";"";"10.1007/978-3-540-92137-0_41";"Haifang LiLihuan MenJunjie Chen";"2008";"http://link.springer.com/chapter/10.1007/978-3-540-92137-0_41";"Chapter"
"Approaches to Human and Machine Translation Quality Assessment";"Translation Quality Assessment";"";"";"";"10.1007/978-3-319-91241-7_2";"Sheila CastilhoStephen DohertyFederico GaspariJoss Moorkens";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-91241-7_2";"Chapter"
"“Yes!”: Using Tutor and Sensor Data to Predict Moments of Delight during Instructional Activities";"User Modeling, Adaptation, and Personalization";"";"";"";"10.1007/978-3-642-13470-8_16";"Kasia MuldnerWinslow BurlesonKurt VanLehn";"2010";"http://link.springer.com/chapter/10.1007/978-3-642-13470-8_16";"Chapter"
"“Keep Your Eyes on ’em all!”: A Mobile Eye-Tracking Analysis of Teachers’ Sensitivity to Students";"Adaptive and Adaptable Learning";"";"";"";"10.1007/978-3-319-45153-4_6";"Philippe DessusOlivier CosnefroyVanda Luengo";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-45153-4_6";"Chapter"
"Situation Awareness in Neurosurgery: A User Modeling Approach";"User Modeling, Adaption and Personalization";"";"";"";"10.1007/978-3-642-22362-4_39";"Shahram Eivazi";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-22362-4_39";"Chapter"
"Behavior: Basic Psychology of the User";"Foundations for Designing User-Centered Systems";"";"";"";"10.1007/978-1-4471-5134-0_4";"Frank E. RitterGordon D. BaxterElizabeth F. Churchill";"2014";"http://link.springer.com/chapter/10.1007/978-1-4471-5134-0_4";"Chapter"
"Gaze analysis of user characteristics in magazine style narrative visualizations";"User Modeling and User-Adapted Interaction";"";"";"";"10.1007/s11257-019-09244-5";"Dereck TokerCristina ConatiGiuseppe Carenini";"2019";"http://link.springer.com/article/10.1007/s11257-019-09244-5";"Article"
"Assessment of Relations Between Communications and Visual Focus in Dynamic Positioning Operations";"Technology Enhanced Assessment";"";"";"";"10.1007/978-3-319-97807-9_13";"Yushan PanGuoyuan LiThiago Gabriel MonteiroHans Petter HildreSteinar Nistad";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-97807-9_13";"Chapter"
"A Method for Extracting Eye Movement and Response Characteristics to Distinguish Depressed People";"Image and Graphics";"";"";"";"10.1007/978-3-319-71607-7_43";"Chao LeHuimin MaYidong Wang";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-71607-7_43";"Chapter"
"Dissecting Pie Charts";"Human-Computer Interaction – INTERACT 2019";"";"";"";"10.1007/978-3-030-29384-0_41";"Harri SiirtolaKari-Jouko RäihäHowell IstanceOleg Špakov";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-29384-0_41";"Chapter"
"Perceptual Image Retrieval Using Eye Movements";"Advances in Machine Vision, Image Processing, and Pattern Analysis";"";"";"";"10.1007/11821045_30";"Oyewole OyekoyaFred Stentiford";"2006";"http://link.springer.com/chapter/10.1007/11821045_30";"Chapter"
"An Overview of How Eye Tracking Is Used in Communication Research";"Universal Access in Human-Computer Interaction. Methods, Techniques, and Best Practices";"";"";"";"10.1007/978-3-319-40250-5_40";"Nadine BolSophie C. BoermanJennifer C. Romano BergstromSanne Kruikemeier";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-40250-5_40";"Chapter"
"User Multitasking with Mobile Multimodal Systems";"Spoken Multimodal Human-Computer Dialogue in Mobile Environments";"";"";"";"10.1007/1-4020-3075-4_19";"Anthony JamesonKerstin Klöckner";"2005";"http://link.springer.com/chapter/10.1007/1-4020-3075-4_19";"Chapter"
"Recognition of Human’s Implicit Intention Based on an Eyeball Movement Pattern Analysis";"Neural Information Processing";"";"";"";"10.1007/978-3-642-24955-6_17";"Young-Min JangSangil LeeRammohan MallipeddiHo-Wan KwakMinho Lee";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-24955-6_17";"Chapter"
"Marketing/Advertising";"Eye Tracking Methodology: Theory and Practice";"";"";"";"10.1007/978-1-4471-3750-4_13";"Andrew T. Duchowski";"2003";"http://link.springer.com/chapter/10.1007/978-1-4471-3750-4_13";"Chapter"
"Effectiveness of Gaze-Based Engagement Estimation in Conversational Agents";"Eye Gaze in Intelligent User Interfaces";"";"";"";"10.1007/978-1-4471-4784-8_6";"Ryo IshiiRyota OokoYukiko I. NakanoTokoaki Nishida";"2013";"http://link.springer.com/chapter/10.1007/978-1-4471-4784-8_6";"Chapter"
"Cognitive Load in Real-Time Strategy Gaming: Human Opponent Versus AI Opponent";"The Computer Games Journal";"";"4";"1 - 2";"10.1007/s40869-015-0002-z";"Yang ChenJian OuDavid M. Whittinghill";"2015";"http://link.springer.com/article/10.1007/s40869-015-0002-z";"Article"
"Building an Intelligent, Authorable Serious Game for Autistic Children and Their Carers";"Advances in Computer Entertainment";"";"";"";"10.1007/978-3-319-03161-3_34";"Kaśka Porayska-PomstaKeith AndersonSara BernardiniKaren GuldbergTim SmithLila KossivakiScott HodginsIan Lowe";"2013";"http://link.springer.com/chapter/10.1007/978-3-319-03161-3_34";"Chapter"
"Benefiting from users’ gaze: selection of image regions from eye tracking information for provided tags";"Multimedia Tools and Applications";"";"71";"1";"10.1007/s11042-013-1390-3";"Tina WalberAnsgar ScherpSteffen Staab";"2014";"http://link.springer.com/article/10.1007/s11042-013-1390-3";"Article"
"Compressed-domain visual saliency models: a comparative study";"Multimedia Tools and Applications";"";"76";"24";"10.1007/s11042-016-4124-5";"Sayed Hossein KhatoonabadiIvan V. BajićYufeng Shan";"2017";"http://link.springer.com/article/10.1007/s11042-016-4124-5";"Article"
"Gaze2Segment: A Pilot Study for Integrating Eye-Tracking Technology into Medical Image Segmentation";"Medical Computer Vision and Bayesian and Graphical Models for Biomedical Imaging";"";"";"";"10.1007/978-3-319-61188-4_9";"Naji KhosravanHaydar CelikBaris TurkbeyRuida ChengEvan McCreedyMatthew McAuliffeSandra BednarovaElizabeth JonesXinjian ChenPeter ChoykeBradford WoodUlas Bagci";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-61188-4_9";"Chapter"
"Analysis of Mental Workload during En-route Air Traffic Control Task Execution Based on Eye-Tracking Technique";"Engineering Psychology and Cognitive Ergonomics";"";"";"";"10.1007/978-3-642-21741-8_63";"Caroline MartinJulien CegarraPhilippe Averty";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-21741-8_63";"Chapter"
"The region based MMTD energy function for image segmentation";"Multimedia Tools and Applications";"";"78";"12";"10.1007/s11042-018-7001-6";"Bing HanLixia ZhangXinbo Gao";"2019";"http://link.springer.com/article/10.1007/s11042-018-7001-6";"Article"
"An Analysis of Pilot’s Workload Evaluation Based on Time Pressure and Effort";"Engineering Psychology and Cognitive Ergonomics: Performance, Emotion and Situation Awareness";"";"";"";"10.1007/978-3-319-58472-0_3";"Wenmeng LiuYanyu LuDan HuangShan Fu";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-58472-0_3";"Chapter"
"Exploring User Mobile Shopping Activities Based on Characteristic of Eye-Tracking";"Human Centered Computing";"";"";"";"10.1007/978-3-319-31854-7_50";"Jing ZhuXue HanRong MaXiaowei LiTong CaoShuting SunBin Hu";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-31854-7_50";"Chapter"
"Emerging User Interfaces";"Moving Wearables into the Mainstream";"";"";"";"10.1007/978-0-387-69142-8_9";"Joseph L. Dvorak";"2008";"http://link.springer.com/chapter/10.1007/978-0-387-69142-8_9";"Chapter"
"The Evaluation of Pilot’s First Fixation and Response Time to Different Design of Alerting Messages";"Engineering Psychology and Cognitive Ergonomics: Performance, Emotion and Situation Awareness";"";"";"";"10.1007/978-3-319-58472-0_2";"Wen-Chin LiJiaqi CaoJr-Hung LinGraham BraithwaiteMatthew Greaves";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-58472-0_2";"Chapter"
"How Semantic Processing of Words Evokes Changes in Pupil";"Symbiotic Interaction";"";"";"";"10.1007/978-3-319-13500-7_8";"Patrik PluchinoLuciano GamberiniOswald BarralFilippo Minelle";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-13500-7_8";"Chapter"
"Text Simplification and User Experience";"Foundations of Augmented Cognition: Neuroergonomics and Operational Neuroscience";"";"";"";"10.1007/978-3-319-39952-2_28";"Soussan DjamasbiJohn RochfordAbigail DaBoll-LavoieTyler GreffJennifer LallyKayla McAvoy";"2016";"http://link.springer.com/chapter/10.1007/978-3-319-39952-2_28";"Chapter"
"A blueprint for integrated eye-controlled environments";"Universal Access in the Information Society";"";"8";"4";"10.1007/s10209-009-0145-4";"D. BoninoE. CastellinaF. CornoA. GaleA. GarboK. PurdyF. Shi";"2009";"http://link.springer.com/article/10.1007/s10209-009-0145-4";"Article"
"A Step towards Adaptive Multimodal Virtual Social Interaction Platform for Children with Autism";"Universal Access in Human-Computer Interaction. User and Context Diversity";"";"";"";"10.1007/978-3-642-39191-0_51";"Esubalew BekeleMary YoungZhi ZhengLian ZhangAmy SwansonRebecca JohnstonJulie DavidsonZachary WarrenNilanjan Sarkar";"2013";"http://link.springer.com/chapter/10.1007/978-3-642-39191-0_51";"Chapter"
"Life in the Fast Lane: Effect of Language and Calibration Accuracy on the Speed of Text Entry by Gaze";"Human-Computer Interaction – INTERACT 2015";"";"";"";"10.1007/978-3-319-22701-6_30";"Kari-Jouko Räihä";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-22701-6_30";"Chapter"
"Variation in Pupil Diameter by Day and Time of Day";"Engineering Psychology and Cognitive Ergonomics";"";"";"";"10.1007/978-3-319-91122-9_25";"Shannon R. FlynnJacob S. QuartuccioCiara SibleyJoseph T. Coyne";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-91122-9_25";"Chapter"
"Tag-based information access in image collections: insights from log and eye-gaze analyses";"Knowledge and Information Systems";"";"61";"3";"10.1007/s10115-019-01343-4";"Yi-Ling LinDenis ParraChristoph TrattnerPeter Brusilovsky";"2019";"http://link.springer.com/article/10.1007/s10115-019-01343-4";"Article"
"The Effect of Driving Speed on Driver’s Visual Attention: Experimental Investigation";"Engineering Psychology and Cognitive Ergonomics";"";"";"";"10.1007/978-3-319-07515-0_18";"Doori JoSukhan LeeYubu Lee";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-07515-0_18";"Chapter"
"Exploring eye-tracking analyses of EFL learners’ cognitive processing of reduced relative clause";"Cluster Computing";"";"";"";"10.1007/s10586-018-2263-3";"Xuesong ZhaiYan DongShengfen WangLi WangJing Yuan";"2018";"http://link.springer.com/article/10.1007/s10586-018-2263-3";"Article"
"EyeSec: A Practical Shoulder-Surfing Resistant Gaze-Based Authentication System";"Information Security Practice and Experience";"";"";"";"10.1007/978-3-319-72359-4_26";"Na LiQianhong WuJingwen LiuWei HuBo QinWei Wu";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-72359-4_26";"Chapter"
"Development of a system usability assessment procedure using oculo-motors for input operation";"Universal Access in the Information Society";"";"10";"1";"10.1007/s10209-010-0187-7";"Minoru NakayamaMakoto Katsukura";"2011";"http://link.springer.com/article/10.1007/s10209-010-0187-7";"Article"
"How Users Select Query Suggestions Under Different Satisfaction States?";"Information Retrieval";"";"";"";"10.1007/978-3-319-68699-8_8";"Zhenguo ShangJingfei LiPeng ZhangDawei SongBenyou Wang";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-68699-8_8";"Chapter"
"Empirical Evidence for Context-aware Interfaces to Pedestrian Navigation Systems";"KI - Künstliche Intelligenz";"";"28";"4";"10.1007/s13218-014-0333-0";"Bernd LudwigManuel MüllerChristina Ohm";"2014";"http://link.springer.com/article/10.1007/s13218-014-0333-0";"Article"
"Our Emotions as Seen through a Webcam";"Foundations of Augmented Cognition. Advancing Human Performance and Decision-Making through Adaptive Systems";"";"";"";"10.1007/978-3-319-07527-3_8";"Natalie SommerLeanne HirshfieldSenem Velipasalar";"2014";"http://link.springer.com/chapter/10.1007/978-3-319-07527-3_8";"Chapter"
"Visual Foraging of Highlighted Text: An Eye-Tracking Study";"Human-Computer Interaction. HCI Intelligent Multimodal Interaction Environments";"";"";"";"10.1007/978-3-540-73110-8_64";"Ed H. ChiMichelle GumbrechtLichan Hong";"2007";"http://link.springer.com/chapter/10.1007/978-3-540-73110-8_64";"Chapter"
"Algorithm for Discriminating Aggregate Gaze Points: Comparison with Salient Regions-Of-Interest";"Computer Vision – ACCV 2010 Workshops";"";"";"";"10.1007/978-3-642-22822-3_39";"Thomas J. GrindingerVidya N. MuraliStephen TetreaultAndrew T. DuchowskiStan T. BirchfieldPilar Orero";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-22822-3_39";"Chapter"
"Harder to Access, Better Performance? The Effects of Information Access Cost on Strategy and Performance";"Human Interface and the Management of Information. Methods, Techniques and Tools in Information Design";"";"";"";"10.1007/978-3-540-73345-4_15";"Phillip L. MorganSamuel M. WaldronSophia L. KingJohn Patrick";"2007";"http://link.springer.com/chapter/10.1007/978-3-540-73345-4_15";"Chapter"
"What You Talk About Is What You Look At?";"Advances in Brain Inspired Cognitive Systems";"";"";"";"10.1007/978-3-642-38786-9_30";"Shulan LuLonnie Wakefield";"2013";"http://link.springer.com/chapter/10.1007/978-3-642-38786-9_30";"Chapter"
"The Cognitive Complexity of OWL Justifications";"The Semantic Web – ISWC 2011";"";"";"";"10.1007/978-3-642-25073-6_16";"Matthew HorridgeSamantha BailBijan ParsiaUlrike Sattler";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-25073-6_16";"Chapter"
"Research on Interactive Design of Vehicle Information Interface for Old People Based on Visual Characteristics";"HCI International 2018 – Posters' Extended Abstracts";"";"";"";"10.1007/978-3-319-92279-9_23";"Ya-jun LiHong Zhu";"2018";"http://link.springer.com/chapter/10.1007/978-3-319-92279-9_23";"Chapter"
"Visual Search Strategies of Tag Clouds - Results from an Eyetracking Study";"Human-Computer Interaction – INTERACT 2009";"";"";"";"10.1007/978-3-642-03658-3_85";"Johann SchrammelStephanie DeutschManfred Tscheligi";"2009";"http://link.springer.com/chapter/10.1007/978-3-642-03658-3_85";"Chapter"
"How Learners with Different Cognitive Styles Read Learning Materials with Text and Pictures: A Gaze Analysis";"Cross-Cultural Design. Culture and Society";"";"";"";"10.1007/978-3-030-22580-3_32";"Koh KakushoFumiaki TakaseMasayuki MurakamiWeijane LinHsiu-Ping Yueh";"2019";"http://link.springer.com/chapter/10.1007/978-3-030-22580-3_32";"Chapter"
"The Visual Implications of Inspection Time";"Advances in Cognitive Informatics and Cognitive Computing";"";"";"";"10.1007/978-3-642-16083-7_9";"Tyler W. GaraasMarc Pomplun";"2010";"http://link.springer.com/chapter/10.1007/978-3-642-16083-7_9";"Chapter"
"Measuring Usability via Biometrics";"Online Communities and Social Computing";"";"";"";"10.1007/978-3-642-02774-1_11";"Anjali Phukan";"2009";"http://link.springer.com/chapter/10.1007/978-3-642-02774-1_11";"Chapter"
"Saliency Preservation in Low-Resolution Grayscale Images";"Computer Vision – ECCV 2018";"";"";"";"10.1007/978-3-030-01231-1_15";"Shivanthan YohanandanAndy SongAdrian G. DyerDacheng Tao";"2018";"http://link.springer.com/chapter/10.1007/978-3-030-01231-1_15";"Chapter"
"Visual Hierarchy and Viewing Behavior: An Eye Tracking Study";"Human-Computer Interaction. Design and Development Approaches";"";"";"";"10.1007/978-3-642-21602-2_36";"Soussan DjamasbiMarisa SiegelTom Tullis";"2011";"http://link.springer.com/chapter/10.1007/978-3-642-21602-2_36";"Chapter"
"A Task-Driven Eye Tracking Dataset for Visual Attention Analysis";"Advanced Concepts for Intelligent Vision Systems";"";"";"";"10.1007/978-3-319-25903-1_55";"Yingyue XuXiaopeng HongQiuhai HeGuoying ZhaoMatti Pietikäinen";"2015";"http://link.springer.com/chapter/10.1007/978-3-319-25903-1_55";"Chapter"
"Investigation of Speech-Planning Mechanism Based on Eye Movement";"Studies on Speech Production";"";"";"";"10.1007/978-3-030-00126-1_16";"Jinfeng HuangDi ZhouJianwu Dang";"2018";"http://link.springer.com/chapter/10.1007/978-3-030-00126-1_16";"Chapter"
"Using Eye Tracking to Map Behaviors in an Online Course Prototype About Epilepsy";"Distributed, Ambient and Pervasive Interactions";"";"";"";"10.1007/978-3-319-58697-7_38";"Ana Teresa ContierLaila Brito Torres";"2017";"http://link.springer.com/chapter/10.1007/978-3-319-58697-7_38";"Chapter"
