Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Context Recognition in AmI Environments: Sensor and MMES Technology, Recognition Approaches, and Pattern Recognition Methods","The Human Face of Ambient Intelligence","","","","10.2991/978-94-6239-130-7_4","Simon Elias Bibri","2015","http://link.springer.com/chapter/10.2991/978-94-6239-130-7_4","Chapter"
"Relevance and Goal-Focusing in Text Processing","Educational Psychology Review","","19","2","10.1007/s10648-006-9010-7","Matthew T. McCruddenGregory Schraw","2007","http://link.springer.com/article/10.1007/s10648-006-9010-7","Article"
"Action scheduling in multitasking: A multi-phase framework of response-order control","Attention, Perception, & Psychophysics","","81","5","10.3758/s13414-018-01660-w","Aleks PieczykolanLynn Huestegge","2019","http://link.springer.com/article/10.3758/s13414-018-01660-w","Article"
"Abstracts PCNE working conference 2017. Bled, Slovenia. 
1–3 February 2017","International Journal of Clinical Pharmacy","","39","3","10.1007/s11096-017-0462-2","","2017","http://link.springer.com/article/10.1007/s11096-017-0462-2","Article"
"Cognitive Processes, Emotion, and Timing","The Psychology of Time Perception","","","","10.1057/978-1-137-40883-9_5","John Wearden","2016","http://link.springer.com/chapter/10.1057/978-1-137-40883-9_5","Chapter"
"Computing Nonparametric Hierarchical Models","Practical Nonparametric and Semiparametric Bayesian Statistics","","","","10.1007/978-1-4612-1732-9_1","Michael D. EscobarMike West","1998","http://link.springer.com/chapter/10.1007/978-1-4612-1732-9_1","Chapter"
"Conclusion: The Big Picture","UX Optimization","","","","10.1007/978-1-4842-3867-7_10","W. Craig Tomlin","2018","http://link.springer.com/chapter/10.1007/978-1-4842-3867-7_10","Chapter"
"Segmentation in Translation: A Look at Expert Behaviour","Researching Cognitive Processes of Translation","","","","10.1007/978-981-13-1984-6_4","Arnt Lykke Jakobsen","2019","http://link.springer.com/chapter/10.1007/978-981-13-1984-6_4","Chapter"
"Modeling User Actions in Job Search","Advances in Information Retrieval","","","","10.1007/978-3-030-15712-8_42","Alfan Farizki WicaksonoAlistair MoffatJustin Zobel","2019","http://link.springer.com/chapter/10.1007/978-3-030-15712-8_42","Chapter"
"Do Nonnative Language Speakers Chew the Fat and Spill the Beans with Different Brain Hemispheres? Investigating Idiom Decomposability with the Divided Visual Field Paradigm","Journal of Psycholinguistic Research","","42","6","10.1007/s10936-012-9232-4","Anna B. Cieślicka","2013","http://link.springer.com/article/10.1007/s10936-012-9232-4","Article"
"Realizing the Agent Interface","Computing Bodies","","","","10.1007/978-3-658-18660-9_4","Claude Draude","2017","http://link.springer.com/chapter/10.1007/978-3-658-18660-9_4","Chapter"
"Neurocritical Care Society 14th Annual Meeting","Neurocritical Care","","25","1","10.1007/s12028-016-0301-7","","2016","http://link.springer.com/article/10.1007/s12028-016-0301-7","Article"
"GDI as an Alternative Guiding Interaction Style for Occasional Users","Human-Computer Interaction – INTERACT 2019","","","","10.1007/978-3-030-29390-1_5","Antonio L. CarrilloJuan A. Falgueras","2019","http://link.springer.com/chapter/10.1007/978-3-030-29390-1_5","Chapter"
"A Green Paper on Usability Maturation","Maturing Usability","","","","10.1007/978-1-84628-941-5_16","Effie Lai-Chong LawEbba Thora HvannbergGilbert Cockton","2008","http://link.springer.com/chapter/10.1007/978-1-84628-941-5_16","Chapter"
"A Fuzzy-Trace Theory of Risk and Time Preferences in Decision Making: Integrating Cognition and Motivation","Impulsivity","","","","10.1007/978-3-319-51721-6_4","Shahin Rahimi-GolkhandanDavid M. N. GaravitoBertrand B. Reyna-BrainerdValerie F. Reyna","2017","http://link.springer.com/chapter/10.1007/978-3-319-51721-6_4","Chapter"
"Constraints on semantic priming in reading: A fixation time analysis","Memory & Cognition","","14","6","10.3758/BF03202522","Patrick CarrollMaria L. Slowiaczek","1986","http://link.springer.com/article/10.3758/BF03202522","Article"
"How Do Viewers Spontaneously Segment Animated Diagrams of Mechanical and Biological Subject Matter?","Diagrammatic Representation and Inference","","","","10.1007/978-3-642-31223-6_44","Jean-Michel BoucheixRichard Lowe","2012","http://link.springer.com/chapter/10.1007/978-3-642-31223-6_44","Chapter"
"Identifying Relationships between Physiological Measures and Evaluation Metrics for 3D Interaction Techniques","Human-Computer Interaction – INTERACT 2011","","","","10.1007/978-3-642-23765-2_45","Rafael RiederChristian Haag KristensenMárcio Sarroglia Pinho","2011","http://link.springer.com/chapter/10.1007/978-3-642-23765-2_45","Chapter"
"Abstracts of the IV World Conference on Clinical Pharmacology & Therapeutics","European Journal of Clinical Pharmacology","","36","1","10.1007/BF02411402","","1989","http://link.springer.com/article/10.1007/BF02411402","Article"
"Cognition Beyond the Classical Information Processing Model: Cognitive Interactivity and the Systemic Thinking Model (SysTM)","Cognition Beyond the Brain","","","","10.1007/978-3-319-49115-8_7","Gaëlle Vallée-TourangeauFrédéric Vallée-Tourangeau","2017","http://link.springer.com/chapter/10.1007/978-3-319-49115-8_7","Chapter"
"Working memory contributions to relative clause attachment processing: A hierarchical linear modeling analysis","Memory & Cognition","","35","5","10.3758/BF03193482","Matthew J. Traxler","2007","http://link.springer.com/article/10.3758/BF03193482","Article"
"Mechanisms of Semantic Ambiguity Resolution: Insights from Speech Perception","Research on Language and Computation","","6","3 - 4","10.1007/s11168-008-9055-5","Daniel Mirman","2008","http://link.springer.com/article/10.1007/s11168-008-9055-5","Article"
"Twenty-second Meeting of the European Neurological Society 9–12 June, 2012 Prague, Czech Republic","Journal of Neurology","","259","1","10.1007/s00415-012-6524-4","","2012","http://link.springer.com/article/10.1007/s00415-012-6524-4","Article"
"Papers and Posters Presented at the 33rd Annual Meeting of the Psychonomic Society The Adams’ Mark Hotel, St. Louis, Missouri November 13–15, 1992","Bulletin of the Psychonomic Society","","30","5","10.3758/BF03334109","","1992","http://link.springer.com/article/10.3758/BF03334109","Article"
"Papers read at the 19th Annual Meeting of the Psychonomic Society","Bulletin of the Psychonomic Society","","12","3","10.3758/BF03329684","","1978","http://link.springer.com/article/10.3758/BF03329684","Article"
"Communicating Risks: Principles and Challenges","Psychological Perspectives on Risk and Risk Analysis","","","","10.1007/978-3-319-92478-6_11","Ann BostromGisela BöhmRobert E. O’Connor","2018","http://link.springer.com/chapter/10.1007/978-3-319-92478-6_11","Chapter"
"Effects of disfluency on cognitive and metacognitive processes and outcomes","Metacognition and Learning","","11","1","10.1007/s11409-016-9154-x","Tim KühlAlexander Eitel","2016","http://link.springer.com/article/10.1007/s11409-016-9154-x","Article"
"Learning from Animated Diagrams: How Are Mental Models Built?","Diagrammatic Representation and Inference","","","","10.1007/978-3-540-87730-1_25","Richard LoweJean-Michel Boucheix","2008","http://link.springer.com/chapter/10.1007/978-3-540-87730-1_25","Chapter"
"Operational Engines","Handbook of Natural Language Processing and Machine Translation","","","","10.1007/978-1-4419-7713-7_6","Douglas W. OardCarl MadsonJoseph OliveJohn McCaryCaitlin Christianson","2011","http://link.springer.com/chapter/10.1007/978-1-4419-7713-7_6","Chapter"
"It’s all about catching the reader’s attention","International Advertising and Communication","","","","10.1007/3-8350-5702-2_3","Edith Smit Ph.D.Peter Neijens Ph.D.Marijntje Stuurman M.Sc.","2006","http://link.springer.com/chapter/10.1007/3-8350-5702-2_3","Chapter"
"Design-Based Evidence Collection and Evidence-Based Design (DEED) Model","Design, User Experience, and Usability: Theory, Methodology, and Management","","","","10.1007/978-3-319-58634-2_11","Caitlyn McColemanRobin BarrettMark Blair","2017","http://link.springer.com/chapter/10.1007/978-3-319-58634-2_11","Chapter"
"Twenty-first Meeting of the European Neurological Society 28–31 May, 2011","Journal of Neurology","","258","1","10.1007/s00415-011-6026-9","","2011","http://link.springer.com/article/10.1007/s00415-011-6026-9","Article"
"Attention in Language: Historical Perspectives","Interaction Between Attention and Language Systems in Humans","","","","10.1007/978-81-322-2592-8_3","Ramesh Kumar Mishra","2015","http://link.springer.com/chapter/10.1007/978-81-322-2592-8_3","Chapter"
"GUI 4D—The Role and the Impact of Visual, Multimedia and Multilingual User Interfaces in ICT Applications and Services for Users Coming from the Bottom of the Pyramid—First Concepts, Prototypes and Experiences","Expanding the Frontiers of Visual Analytics and Visualization","","","","10.1007/978-1-4471-2804-5_13","G. BaduzaJ. H. P. EloffD. KokJ. EncarnaçãoC. MerzM. Przewloka","2012","http://link.springer.com/chapter/10.1007/978-1-4471-2804-5_13","Chapter"
"Social Media Coming to the Mall: A Cross-Channel Response","Product Development in the Socio-sphere","","","","10.1007/978-3-319-07404-7_7","Bart H. M. GerritsenKlaus Solberg SoilenPieter Bas de VisserPhilip J. M. HoogreefKimberly HulstMarloes L. JanssenLoes HorselenbergRens R. Van DijkErnst Consenheim","2014","http://link.springer.com/chapter/10.1007/978-3-319-07404-7_7","Chapter"
"High Dynamic Range Visual Quality of Experience Measurement: Challenges and Perspectives","Visual Signal Quality Assessment","","","","10.1007/978-3-319-10368-6_5","Manish NarwariaMatthieu Perreira Da SilvaPatrick Le Callet","2015","http://link.springer.com/chapter/10.1007/978-3-319-10368-6_5","Chapter"
"Bringing Together Cognitive and Genetic Approaches to the Understanding of Stress Vulnerability and Psychological Well-Being","Emotion in the Mind and Body","","","","10.1007/978-3-030-27473-3_4","Elaine FoxRobert Keers","2019","http://link.springer.com/chapter/10.1007/978-3-030-27473-3_4","Chapter"
"Regression analyses as a tool for studying reading processes: Comment on Just and Carpenters eye fixation theory","Memory & Cognition","","10","3","10.3758/BF03197640","Reinhold KlieglRichard K. OlsonBrian J. Davidson","1982","http://link.springer.com/article/10.3758/BF03197640","Article"
"4th World Congress on ADHD From Childhood to Adult Disease 06–09 June 2013 · Milan · Italy Editors: Manfred Gerlach, Würzburg, Germany
              Peter Riederer, Würzburg, Germany
              Andreas Warnke, Würzburg, Germany","ADHD Attention Deficit and Hyperactivity Disorders","","5","2","10.1007/s12402-013-0109-7","","2013","http://link.springer.com/article/10.1007/s12402-013-0109-7","Article"
"Proceedings of Réanimation 2017, the French Intensive Care Society International Congress","Annals of Intensive Care","","7","1","10.1186/s13613-016-0223-8","Wulfran BougouinEloi MarijonBenjamin PlanquetteNicole KaramFlorence DumasDavid CelermajerDaniel JostLionel LamhautFrankie BegantonAlain CariouGuy MeyerXavier JouvenCôme BureauJulien CharpentierOmar Ben Hadj SalemLucie Guillemet","2017","http://link.springer.com/article/10.1186/s13613-016-0223-8","Article"
"The Time Course of Verb Processing in Dutch Sentences","Journal of Psycholinguistic Research","","38","3","10.1007/s10936-009-9117-3","Dieuwke de GoedeLewis P. ShapiroFemke WesterDavid A. SwinneyRoelien Bastiaanse","2009","http://link.springer.com/article/10.1007/s10936-009-9117-3","Article"
"Use of Wearable Technology to Measure Emotional Responses Amongst Tennis Players","EAI International Conference on Technology, Innovation, Entrepreneurship and Education","","","","10.1007/978-3-030-16130-9_6","M A Hannan Bin AzharTommy NelsonAnthony Casey","2020","http://link.springer.com/chapter/10.1007/978-3-030-16130-9_6","Chapter"
"Integrating Treebank Annotation and User Activity in Translation Research","Linked Data in Linguistics","","","","10.1007/978-3-642-28249-2_8","Michael CarlHenrik Høeg Müller","2012","http://link.springer.com/chapter/10.1007/978-3-642-28249-2_8","Chapter"
"Teaching Children with Autism to Recognize Faces","Comprehensive Guide to Autism","","","","10.1007/978-1-4614-4788-7_56","Buyun XuJames W. Tanaka","2014","http://link.springer.com/referenceworkentry/10.1007/978-1-4614-4788-7_56","ReferenceWorkEntry"
"Antecedent Priming at Trace Positions in Japanese Long-Distance Scrambling","Journal of Psycholinguistic Research","","31","5","10.1023/A:1021260920232","Yoko NakanoClaudia FelserHarald Clahsen","2002","http://link.springer.com/article/10.1023/A%3A1021260920232","Article"
"Looking Across Instead of Back and Forth: How the Simultaneous Presentation of Multiple Animation Episodes Facilitates Learning","Learning from Dynamic Visualization","","","","10.1007/978-3-319-56204-9_3","Rolf PloetznerRichard Lowe","2017","http://link.springer.com/chapter/10.1007/978-3-319-56204-9_3","Chapter"
"Behaviorally Founded Recommendation Algorithm for Browsing Assistance Systems","Data Mining","","","","10.1007/978-1-4419-1280-0_14","Peter GéczyNoriaki IzumiShotaro AkahoKôiti Hasida","2010","http://link.springer.com/chapter/10.1007/978-1-4419-1280-0_14","Chapter"
"Introduction to Advances in Autonomic Nervous System Dynamics for Mood and Emotional-State Recognition","Autonomic Nervous System Dynamics for Mood and Emotional-State Recognition","","","","10.1007/978-3-319-02639-8_1","Gaetano ValenzaEnzo Pasquale Scilingo","2014","http://link.springer.com/chapter/10.1007/978-3-319-02639-8_1","Chapter"
"Certain Theoretical Concepts in SLA Research on Speech and Writing","Second Language Acquisition in Multilingual and Mixed Ability Indian Classrooms","","","","10.1007/978-81-322-2604-8_2","Vaishna NarangSalonee PriyaVaralakshmi Chaudhry","2016","http://link.springer.com/chapter/10.1007/978-81-322-2604-8_2","Chapter"
"Methodology for the Evaluation of an International Airport Automated Border Control Processing System","Innovations in Defence Support Systems -2","","","","10.1007/978-3-642-17764-4_4","Veneta MacLeodBrett McLindin","2011","http://link.springer.com/chapter/10.1007/978-3-642-17764-4_4","Chapter"
